Segment,OperatorName,Type,Weight,Score,UsageCount
1400,ChargingAwareRouteBuilder,Repair,12.1773,1005.0000,52
1400,Adaptive Insertion,Repair,10.8150,420.0000,27
1400,Greedy Energy Insertion (Enhanced),Repair,11.5602,985.0000,50
1400,Smart Station Repair,Repair,12.2613,615.0000,41
1400,Regret-3 Repair (Smart Packing),Repair,10.4367,475.0000,30
1600,EnergyCriticalRemoval,Destroy,13.2392,730.0000,41
1600,Route Merging Destroy,Destroy,13.1952,565.0000,36
1600,TimeSlackDestroy,Destroy,12.7224,550.0000,30
1600,Random Removal,Destroy,12.4913,780.0000,48
1600,VehicleReductionAwareDestroy,Destroy,11.3134,675.0000,45
1600,ChargingAwareRouteBuilder,Repair,13.2498,680.0000,33
1600,Adaptive Insertion,Repair,11.5261,595.0000,36
1600,Greedy Energy Insertion (Enhanced),Repair,12.7812,530.0000,37
1600,Smart Station Repair,Repair,12.6721,735.0000,44
1600,Regret-3 Repair (Smart Packing),Repair,11.2462,760.0000,50
1800,EnergyCriticalRemoval,Destroy,13.9240,665.0000,38
1800,Route Merging Destroy,Destroy,13.5701,610.0000,39
1800,TimeSlackDestroy,Destroy,13.5640,855.0000,46
1800,Random Removal,Destroy,13.0551,825.0000,41
1800,VehicleReductionAwareDestroy,Destroy,11.8664,540.0000,36
1800,ChargingAwareRouteBuilder,Repair,14.3532,715.0000,36
1800,Adaptive Insertion,Repair,12.2764,675.0000,38
1800,Greedy Energy Insertion (Enhanced),Repair,13.0127,625.0000,35
1800,Smart Station Repair,Repair,13.2770,810.0000,46
1800,Regret-3 Repair (Smart Packing),Repair,11.8393,670.0000,45
2000,EnergyCriticalRemoval,Destroy,14.4604,715.0000,43
2000,Route Merging Destroy,Destroy,13.8807,400.0000,28
2000,TimeSlackDestroy,Destroy,14.3175,860.0000,56
2000,Random Removal,Destroy,14.1151,765.0000,34
2000,VehicleReductionAwareDestroy,Destroy,12.3364,585.0000,39
2000,ChargingAwareRouteBuilder,Repair,15.1794,730.0000,47
2000,Adaptive Insertion,Repair,13.0994,640.0000,35
2000,Greedy Energy Insertion (Enhanced),Repair,13.7393,400.0000,31
2000,Smart Station Repair,Repair,13.9267,935.0000,44
2000,Regret-3 Repair (Smart Packing),Repair,12.2967,620.0000,43
2200,EnergyCriticalRemoval,Destroy,14.7856,810.0000,37
2200,Route Merging Destroy,Destroy,13.9415,800.0000,46
2200,TimeSlackDestroy,Destroy,14.4734,575.0000,34
2200,Random Removal,Destroy,15.3728,545.0000,34
2200,VehicleReductionAwareDestroy,Destroy,12.7359,735.0000,49
2200,ChargingAwareRouteBuilder,Repair,15.2323,825.0000,46
2200,Adaptive Insertion,Repair,13.8773,695.0000,43
2200,Greedy Energy Insertion (Enhanced),Repair,13.6139,730.0000,41
2200,Smart Station Repair,Repair,15.0252,700.0000,37
2200,Regret-3 Repair (Smart Packing),Repair,12.6150,515.0000,33
2400,EnergyCriticalRemoval,Destroy,15.8515,525.0000,39
2400,Route Merging Destroy,Destroy,14.4589,570.0000,39
2400,TimeSlackDestroy,Destroy,14.8392,990.0000,46
2400,Random Removal,Destroy,15.4713,655.0000,42
2400,VehicleReductionAwareDestroy,Destroy,13.0756,510.0000,34
2400,ChargingAwareRouteBuilder,Repair,15.6377,975.0000,53
2400,Adaptive Insertion,Repair,14.2202,680.0000,46
2400,Greedy Energy Insertion (Enhanced),Repair,14.2426,365.0000,27
2400,Smart Station Repair,Repair,15.6093,745.0000,44
2400,Regret-3 Repair (Smart Packing),Repair,13.0637,485.0000,30
2600,EnergyCriticalRemoval,Destroy,15.4930,620.0000,38
2600,Route Merging Destroy,Destroy,14.4824,575.0000,40
2600,TimeSlackDestroy,Destroy,15.8416,1005.0000,55
2600,Random Removal,Destroy,15.4899,620.0000,33
2600,VehicleReductionAwareDestroy,Destroy,13.3642,510.0000,34
2600,ChargingAwareRouteBuilder,Repair,16.0514,880.0000,45
2600,Adaptive Insertion,Repair,14.3045,420.0000,32
2600,Greedy Energy Insertion (Enhanced),Repair,14.1339,670.0000,43
2600,Smart Station Repair,Repair,15.8076,840.0000,44
2600,Regret-3 Repair (Smart Packing),Repair,13.5291,520.0000,36
2800,EnergyCriticalRemoval,Destroy,15.6164,765.0000,48
2800,Route Merging Destroy,Destroy,14.4663,755.0000,39
2800,TimeSlackDestroy,Destroy,16.2062,600.0000,34
2800,Random Removal,Destroy,15.9846,880.0000,49
2800,VehicleReductionAwareDestroy,Destroy,13.6096,450.0000,30
2800,ChargingAwareRouteBuilder,Repair,16.5771,710.0000,43
2800,Adaptive Insertion,Repair,14.1276,565.0000,35
2800,Greedy Energy Insertion (Enhanced),Repair,14.3511,785.0000,39
2800,Smart Station Repair,Repair,16.3001,755.0000,41
2800,Regret-3 Repair (Smart Packing),Repair,13.6664,635.0000,42
3000,EnergyCriticalRemoval,Destroy,15.6646,410.0000,27
3000,Route Merging Destroy,Destroy,15.2002,580.0000,42
3000,TimeSlackDestroy,Destroy,16.4224,910.0000,52
3000,Random Removal,Destroy,16.2808,805.0000,44
3000,VehicleReductionAwareDestroy,Destroy,13.8181,525.0000,35
3000,ChargingAwareRouteBuilder,Repair,16.5672,765.0000,45
3000,Adaptive Insertion,Repair,14.4299,660.0000,43
3000,Greedy Energy Insertion (Enhanced),Repair,15.2176,610.0000,40
3000,Smart Station Repair,Repair,16.6173,745.0000,44
3000,Regret-3 Repair (Smart Packing),Repair,13.8843,450.0000,28
3200,EnergyCriticalRemoval,Destroy,15.5927,680.0000,40
3200,Route Merging Destroy,Destroy,14.9916,565.0000,33
3200,TimeSlackDestroy,Destroy,16.5840,690.0000,39
3200,Random Removal,Destroy,16.5830,870.0000,49
3200,VehicleReductionAwareDestroy,Destroy,13.9954,585.0000,39
3200,ChargingAwareRouteBuilder,Repair,16.6322,800.0000,45
3200,Adaptive Insertion,Repair,14.5677,435.0000,28
3200,Greedy Energy Insertion (Enhanced),Repair,15.2225,760.0000,40
3200,Smart Station Repair,Repair,16.6645,665.0000,43
3200,Regret-3 Repair (Smart Packing),Repair,14.2124,730.0000,44
3400,EnergyCriticalRemoval,Destroy,15.8038,815.0000,39
3400,Route Merging Destroy,Destroy,15.3110,600.0000,33
3400,TimeSlackDestroy,Destroy,16.7503,740.0000,49
3400,Random Removal,Destroy,16.7588,880.0000,45
3400,VehicleReductionAwareDestroy,Destroy,14.1461,510.0000,34
3400,ChargingAwareRouteBuilder,Repair,16.8040,875.0000,43
3400,Adaptive Insertion,Repair,14.7129,750.0000,43
3400,Greedy Energy Insertion (Enhanced),Repair,15.7891,550.0000,30
3400,Smart Station Repair,Repair,16.4846,770.0000,46
3400,Regret-3 Repair (Smart Packing),Repair,14.5692,600.0000,38
3600,EnergyCriticalRemoval,Destroy,16.5678,750.0000,40
3600,Route Merging Destroy,Destroy,15.7417,635.0000,50
3600,TimeSlackDestroy,Destroy,16.5030,605.0000,34
3600,Random Removal,Destroy,17.1783,630.0000,34
3600,VehicleReductionAwareDestroy,Destroy,14.2742,630.0000,42
3600,ChargingAwareRouteBuilder,Repair,17.3357,735.0000,43
3600,Adaptive Insertion,Repair,15.1223,730.0000,48
3600,Greedy Energy Insertion (Enhanced),Repair,16.1708,525.0000,34
3600,Smart Station Repair,Repair,16.5228,730.0000,39
3600,Regret-3 Repair (Smart Packing),Repair,14.7522,530.0000,36
3800,EnergyCriticalRemoval,Destroy,16.8952,790.0000,46
3800,Route Merging Destroy,Destroy,15.2854,450.0000,31
3800,TimeSlackDestroy,Destroy,16.6967,700.0000,37
3800,Random Removal,Destroy,17.3810,725.0000,46
3800,VehicleReductionAwareDestroy,Destroy,14.3831,600.0000,40
3800,ChargingAwareRouteBuilder,Repair,17.2993,970.0000,51
3800,Adaptive Insertion,Repair,15.1352,490.0000,34
3800,Greedy Energy Insertion (Enhanced),Repair,16.0613,525.0000,38
3800,Smart Station Repair,Repair,16.8520,665.0000,38
3800,Regret-3 Repair (Smart Packing),Repair,14.7477,615.0000,39
4000,EnergyCriticalRemoval,Destroy,16.9370,640.0000,41
4000,Route Merging Destroy,Destroy,15.1700,580.0000,37
4000,TimeSlackDestroy,Destroy,17.0300,830.0000,47
4000,Random Removal,Destroy,17.1380,690.0000,44
4000,VehicleReductionAwareDestroy,Destroy,14.4756,465.0000,31
4000,ChargingAwareRouteBuilder,Repair,17.5574,730.0000,45
4000,Adaptive Insertion,Repair,15.0267,570.0000,39
4000,Greedy Energy Insertion (Enhanced),Repair,15.7245,460.0000,34
4000,Smart Station Repair,Repair,16.9492,865.0000,45
4000,Regret-3 Repair (Smart Packing),Repair,14.9009,580.0000,37
4200,EnergyCriticalRemoval,Destroy,16.7379,740.0000,43
4200,Route Merging Destroy,Destroy,15.2459,560.0000,35
4200,TimeSlackDestroy,Destroy,17.1245,680.0000,37
4200,Random Removal,Destroy,16.9195,770.0000,46
4200,VehicleReductionAwareDestroy,Destroy,14.5543,585.0000,39
4200,ChargingAwareRouteBuilder,Repair,17.3571,665.0000,37
4200,Adaptive Insertion,Repair,14.9650,645.0000,39
4200,Greedy Energy Insertion (Enhanced),Repair,15.3952,625.0000,43
4200,Smart Station Repair,Repair,17.2902,895.0000,49
4200,Regret-3 Repair (Smart Packing),Repair,15.0171,505.0000,32
4400,EnergyCriticalRemoval,Destroy,16.8086,510.0000,38
4400,Route Merging Destroy,Destroy,15.3590,625.0000,41
4400,TimeSlackDestroy,Destroy,17.3125,710.0000,50
4400,Random Removal,Destroy,16.8925,565.0000,38
4400,VehicleReductionAwareDestroy,Destroy,14.6211,495.0000,33
4400,ChargingAwareRouteBuilder,Repair,17.4495,710.0000,50
4400,Adaptive Insertion,Repair,15.2010,610.0000,42
4400,Greedy Energy Insertion (Enhanced),Repair,15.2662,595.0000,39
4400,Smart Station Repair,Repair,17.4365,525.0000,38
4400,Regret-3 Repair (Smart Packing),Repair,15.1318,465.0000,31
4600,EnergyCriticalRemoval,Destroy,16.3005,680.0000,37
4600,Route Merging Destroy,Destroy,15.3417,675.0000,37
4600,TimeSlackDestroy,Destroy,16.8457,615.0000,43
4600,Random Removal,Destroy,16.5889,675.0000,38
4600,VehicleReductionAwareDestroy,Destroy,14.6780,675.0000,45
4600,ChargingAwareRouteBuilder,Repair,16.9621,700.0000,46
4600,Adaptive Insertion,Repair,15.0994,485.0000,33
4600,Greedy Energy Insertion (Enhanced),Repair,15.2647,710.0000,41
4600,Smart Station Repair,Repair,16.8934,760.0000,37
4600,Regret-3 Repair (Smart Packing),Repair,15.1120,665.0000,43
4800,EnergyCriticalRemoval,Destroy,16.6122,705.0000,43
4800,Route Merging Destroy,Destroy,15.7770,440.0000,33
4800,TimeSlackDestroy,Destroy,16.4642,800.0000,44
4800,Random Removal,Destroy,16.7650,635.0000,43
4800,VehicleReductionAwareDestroy,Destroy,14.7263,555.0000,37
4800,ChargingAwareRouteBuilder,Repair,16.7004,610.0000,37
4800,Adaptive Insertion,Repair,15.0390,675.0000,43
4800,Greedy Energy Insertion (Enhanced),Repair,15.5726,575.0000,40
4800,Smart Station Repair,Repair,17.4404,685.0000,41
4800,Regret-3 Repair (Smart Packing),Repair,15.1650,590.0000,39
5000,EnergyCriticalRemoval,Destroy,16.5796,610.0000,34
5000,Route Merging Destroy,Destroy,15.4104,570.0000,40
5000,TimeSlackDestroy,Destroy,16.7218,730.0000,45
5000,Random Removal,Destroy,16.4654,640.0000,36
5000,VehicleReductionAwareDestroy,Destroy,14.7673,675.0000,45
5000,ChargingAwareRouteBuilder,Repair,16.6683,655.0000,39
5000,Adaptive Insertion,Repair,15.1378,735.0000,43
5000,Greedy Energy Insertion (Enhanced),Repair,15.3929,370.0000,27
5000,Smart Station Repair,Repair,17.3305,835.0000,47
5000,Regret-3 Repair (Smart Packing),Repair,15.1595,630.0000,44
5200,EnergyCriticalRemoval,Destroy,16.7839,610.0000,41
5200,Route Merging Destroy,Destroy,15.2363,570.0000,39
5200,TimeSlackDestroy,Destroy,16.6469,670.0000,43
5200,Random Removal,Destroy,16.6622,920.0000,49
5200,VehicleReductionAwareDestroy,Destroy,14.8022,420.0000,28
5200,ChargingAwareRouteBuilder,Repair,16.6873,720.0000,41
5200,Adaptive Insertion,Repair,15.4311,635.0000,40
5200,Greedy Energy Insertion (Enhanced),Repair,15.1395,510.0000,36
5200,Smart Station Repair,Repair,17.3958,785.0000,47
5200,Regret-3 Repair (Smart Packing),Repair,15.0333,540.0000,36
5400,EnergyCriticalRemoval,Destroy,16.4980,805.0000,47
5400,Route Merging Destroy,Destroy,15.1432,495.0000,32
5400,TimeSlackDestroy,Destroy,16.4870,870.0000,45
5400,Random Removal,Destroy,16.9792,620.0000,39
5400,VehicleReductionAwareDestroy,Destroy,14.8319,555.0000,37
5400,ChargingAwareRouteBuilder,Repair,16.8183,880.0000,44
5400,Adaptive Insertion,Repair,15.4977,705.0000,45
5400,Greedy Energy Insertion (Enhanced),Repair,14.9936,540.0000,33
5400,Smart Station Repair,Repair,17.2917,625.0000,40
5400,Regret-3 Repair (Smart Packing),Repair,15.0283,595.0000,38
5600,EnergyCriticalRemoval,Destroy,16.5924,560.0000,39
5600,Route Merging Destroy,Destroy,15.1920,745.0000,40
5600,TimeSlackDestroy,Destroy,16.9140,645.0000,44
5600,Random Removal,Destroy,16.8170,805.0000,46
5600,VehicleReductionAwareDestroy,Destroy,14.8571,465.0000,31
5600,ChargingAwareRouteBuilder,Repair,17.2956,1080.0000,59
5600,Adaptive Insertion,Repair,15.5230,645.0000,43
5600,Greedy Energy Insertion (Enhanced),Repair,15.1991,365.0000,26
5600,Smart Station Repair,Repair,17.0417,625.0000,38
5600,Regret-3 Repair (Smart Packing),Repair,15.1227,505.0000,34
5800,EnergyCriticalRemoval,Destroy,16.2574,620.0000,31
5800,Route Merging Destroy,Destroy,15.7070,675.0000,42
5800,TimeSlackDestroy,Destroy,16.5758,520.0000,33
5800,Random Removal,Destroy,16.9194,810.0000,50
5800,VehicleReductionAwareDestroy,Destroy,14.8785,660.0000,44
5800,ChargingAwareRouteBuilder,Repair,17.4470,900.0000,49
5800,Adaptive Insertion,Repair,15.4446,595.0000,39
5800,Greedy Energy Insertion (Enhanced),Repair,15.0250,475.0000,33
5800,Smart Station Repair,Repair,16.9526,715.0000,39
5800,Regret-3 Repair (Smart Packing),Repair,15.0822,600.0000,40
6000,EnergyCriticalRemoval,Destroy,16.8188,590.0000,40
6000,Route Merging Destroy,Destroy,15.7616,675.0000,40
6000,TimeSlackDestroy,Destroy,16.4530,505.0000,35
6000,Random Removal,Destroy,16.8115,655.0000,43
6000,VehicleReductionAwareDestroy,Destroy,14.8968,630.0000,42
6000,ChargingAwareRouteBuilder,Repair,17.5851,755.0000,45
6000,Adaptive Insertion,Repair,15.4164,595.0000,44
6000,Greedy Energy Insertion (Enhanced),Repair,14.9304,535.0000,38
6000,Smart Station Repair,Repair,17.1597,630.0000,37
6000,Regret-3 Repair (Smart Packing),Repair,15.0699,540.0000,36
6200,EnergyCriticalRemoval,Destroy,16.5085,675.0000,42
6200,Route Merging Destroy,Destroy,15.9286,775.0000,43
6200,TimeSlackDestroy,Destroy,16.1494,605.0000,36
6200,Random Removal,Destroy,16.5747,525.0000,32
6200,VehicleReductionAwareDestroy,Destroy,14.9122,705.0000,47
6200,ChargingAwareRouteBuilder,Repair,17.4640,715.0000,40
6200,Adaptive Insertion,Repair,15.1323,625.0000,41
6200,Greedy Energy Insertion (Enhanced),Repair,14.8026,710.0000,41
6200,Smart Station Repair,Repair,17.1398,590.0000,35
6200,Regret-3 Repair (Smart Packing),Repair,15.0594,645.0000,43
6400,EnergyCriticalRemoval,Destroy,16.4429,360.0000,28
6400,Route Merging Destroy,Destroy,16.2428,595.0000,37
6400,TimeSlackDestroy,Destroy,16.2478,735.0000,48
6400,Random Removal,Destroy,16.5494,700.0000,46
6400,VehicleReductionAwareDestroy,Destroy,14.9254,615.0000,41
6400,ChargingAwareRouteBuilder,Repair,17.5256,705.0000,50
6400,Adaptive Insertion,Repair,15.1491,525.0000,37
6400,Greedy Energy Insertion (Enhanced),Repair,15.1798,600.0000,37
6400,Smart Station Repair,Repair,17.0974,600.0000,37
6400,Regret-3 Repair (Smart Packing),Repair,15.0505,575.0000,39
6600,EnergyCriticalRemoval,Destroy,15.9051,570.0000,36
6600,Route Merging Destroy,Destroy,16.2186,780.0000,42
6600,TimeSlackDestroy,Destroy,16.1075,675.0000,39
6600,Random Removal,Destroy,16.3496,845.0000,46
6600,VehicleReductionAwareDestroy,Destroy,14.9366,555.0000,37
6600,ChargingAwareRouteBuilder,Repair,17.0118,955.0000,47
6600,Adaptive Insertion,Repair,15.0051,570.0000,42
6600,Greedy Energy Insertion (Enhanced),Repair,15.3353,580.0000,27
6600,Smart Station Repair,Repair,16.9652,620.0000,39
6600,Regret-3 Repair (Smart Packing),Repair,15.0045,700.0000,45
6800,EnergyCriticalRemoval,Destroy,15.8943,625.0000,44
6800,Route Merging Destroy,Destroy,16.5715,510.0000,35
6800,TimeSlackDestroy,Destroy,16.2875,625.0000,40
6800,Random Removal,Destroy,16.6526,610.0000,38
6800,VehicleReductionAwareDestroy,Destroy,14.9461,645.0000,43
6800,ChargingAwareRouteBuilder,Repair,17.5079,615.0000,42
6800,Adaptive Insertion,Repair,14.7900,455.0000,28
6800,Greedy Energy Insertion (Enhanced),Repair,16.2572,565.0000,40
6800,Smart Station Repair,Repair,16.8050,675.0000,44
6800,Regret-3 Repair (Smart Packing),Repair,15.0871,705.0000,46
7000,EnergyCriticalRemoval,Destroy,15.6408,575.0000,38
7000,Route Merging Destroy,Destroy,16.2715,575.0000,38
7000,TimeSlackDestroy,Destroy,16.1881,565.0000,37
7000,Random Removal,Destroy,16.5626,790.0000,49
7000,VehicleReductionAwareDestroy,Destroy,14.9542,570.0000,38
7000,ChargingAwareRouteBuilder,Repair,17.0781,570.0000,35
7000,Adaptive Insertion,Repair,15.0090,660.0000,44
7000,Greedy Energy Insertion (Enhanced),Repair,15.9374,640.0000,44
7000,Smart Station Repair,Repair,16.5854,585.0000,37
7000,Regret-3 Repair (Smart Packing),Repair,15.1230,620.0000,40
7200,EnergyCriticalRemoval,Destroy,15.5644,575.0000,41
7200,Route Merging Destroy,Destroy,16.1005,615.0000,40
7200,TimeSlackDestroy,Destroy,16.0505,710.0000,44
7200,Random Removal,Destroy,16.4966,645.0000,41
7200,VehicleReductionAwareDestroy,Destroy,14.9611,510.0000,34
7200,ChargingAwareRouteBuilder,Repair,16.9593,535.0000,38
7200,Adaptive Insertion,Repair,15.0077,630.0000,43
7200,Greedy Energy Insertion (Enhanced),Repair,15.7286,450.0000,32
7200,Smart Station Repair,Repair,16.4692,740.0000,41
7200,Regret-3 Repair (Smart Packing),Repair,15.1795,700.0000,46
7400,EnergyCriticalRemoval,Destroy,15.3334,605.0000,39
7400,Route Merging Destroy,Destroy,15.9917,675.0000,39
7400,TimeSlackDestroy,Destroy,16.0634,525.0000,37
7400,Random Removal,Destroy,16.3818,965.0000,52
7400,VehicleReductionAwareDestroy,Destroy,14.9669,495.0000,33
7400,ChargingAwareRouteBuilder,Repair,16.5272,710.0000,47
7400,Adaptive Insertion,Repair,14.9542,595.0000,41
7400,Greedy Energy Insertion (Enhanced),Repair,15.4787,580.0000,32
7400,Smart Station Repair,Repair,16.7062,840.0000,44
7400,Regret-3 Repair (Smart Packing),Repair,15.1852,540.0000,36
7600,EnergyCriticalRemoval,Destroy,15.3603,675.0000,46
7600,Route Merging Destroy,Destroy,16.1891,670.0000,46
7600,TimeSlackDestroy,Destroy,15.7822,460.0000,30
7600,Random Removal,Destroy,16.7082,610.0000,40
7600,VehicleReductionAwareDestroy,Destroy,14.9719,570.0000,38
7600,ChargingAwareRouteBuilder,Repair,16.3141,565.0000,38
7600,Adaptive Insertion,Repair,14.8879,550.0000,35
7600,Greedy Energy Insertion (Enhanced),Repair,15.8756,750.0000,50
7600,Smart Station Repair,Repair,17.0639,600.0000,42
7600,Regret-3 Repair (Smart Packing),Repair,15.1574,520.0000,35
7800,EnergyCriticalRemoval,Destroy,15.2574,725.0000,45
7800,Route Merging Destroy,Destroy,15.9455,745.0000,48
7800,TimeSlackDestroy,Destroy,15.7149,690.0000,41
7800,Random Removal,Destroy,16.4895,530.0000,32
7800,VehicleReductionAwareDestroy,Destroy,14.9761,510.0000,34
7800,ChargingAwareRouteBuilder,Repair,16.0972,660.0000,35
7800,Adaptive Insertion,Repair,15.0119,655.0000,36
7800,Greedy Energy Insertion (Enhanced),Repair,15.7443,520.0000,36
7800,Smart Station Repair,Repair,16.6472,665.0000,45
7800,Regret-3 Repair (Smart Packing),Repair,15.1124,700.0000,48
8000,EnergyCriticalRemoval,Destroy,15.3854,740.0000,46
8000,Route Merging Destroy,Destroy,15.8818,525.0000,35
8000,TimeSlackDestroy,Destroy,15.8820,785.0000,46
8000,Random Removal,Destroy,16.5004,665.0000,40
8000,VehicleReductionAwareDestroy,Destroy,14.9797,495.0000,33
8000,ChargingAwareRouteBuilder,Repair,16.5112,655.0000,42
8000,Adaptive Insertion,Repair,15.4892,525.0000,40
8000,Greedy Energy Insertion (Enhanced),Repair,15.5493,715.0000,39
8000,Smart Station Repair,Repair,16.3667,740.0000,40
8000,Regret-3 Repair (Smart Packing),Repair,15.0330,575.0000,39
8200,EnergyCriticalRemoval,Destroy,15.4907,1015.0000,55
8200,Route Merging Destroy,Destroy,15.7495,575.0000,34
8200,TimeSlackDestroy,Destroy,16.0595,535.0000,29
8200,Random Removal,Destroy,16.5191,1005.0000,59
8200,VehicleReductionAwareDestroy,Destroy,14.9827,345.0000,23
8200,ChargingAwareRouteBuilder,Repair,16.3738,870.0000,49
8200,Adaptive Insertion,Repair,15.1346,655.0000,40
8200,Greedy Energy Insertion (Enhanced),Repair,15.9669,630.0000,40
8200,Smart Station Repair,Repair,16.6867,795.0000,39
8200,Regret-3 Repair (Smart Packing),Repair,14.9896,525.0000,32
8400,EnergyCriticalRemoval,Destroy,15.9353,620.0000,44
8400,Route Merging Destroy,Destroy,15.9239,650.0000,42
8400,TimeSlackDestroy,Destroy,16.4178,595.0000,40
8400,Random Removal,Destroy,16.5963,630.0000,42
8400,VehicleReductionAwareDestroy,Destroy,14.9853,480.0000,32
8400,ChargingAwareRouteBuilder,Repair,16.5810,685.0000,46
8400,Adaptive Insertion,Repair,15.3207,560.0000,36
8400,Greedy Energy Insertion (Enhanced),Repair,15.9344,565.0000,41
8400,Smart Station Repair,Repair,17.2414,710.0000,46
8400,Regret-3 Repair (Smart Packing),Repair,15.2021,455.0000,31
8600,EnergyCriticalRemoval,Destroy,15.6586,790.0000,42
8600,Route Merging Destroy,Destroy,15.8567,745.0000,41
8600,TimeSlackDestroy,Destroy,16.1864,625.0000,40
8600,Random Removal,Destroy,16.3569,710.0000,44
8600,VehicleReductionAwareDestroy,Destroy,14.9875,495.0000,33
8600,ChargingAwareRouteBuilder,Repair,16.3276,1010.0000,54
8600,Adaptive Insertion,Repair,15.3559,505.0000,30
8600,Greedy Energy Insertion (Enhanced),Repair,15.6113,740.0000,42
8600,Smart Station Repair,Repair,16.9704,495.0000,33
8600,Regret-3 Repair (Smart Packing),Repair,15.1234,615.0000,41
8800,EnergyCriticalRemoval,Destroy,16.1312,500.0000,31
8800,Route Merging Destroy,Destroy,16.2038,630.0000,42
8800,TimeSlackDestroy,Destroy,16.1022,625.0000,42
8800,Random Removal,Destroy,16.3238,900.0000,50
8800,VehicleReductionAwareDestroy,Destroy,14.9894,525.0000,35
8800,ChargingAwareRouteBuilder,Repair,16.6840,665.0000,37
8800,Adaptive Insertion,Repair,15.5775,565.0000,42
8800,Greedy Energy Insertion (Enhanced),Repair,15.9125,785.0000,46
