Segment,OperatorName,Type,Weight,Score,UsageCount
1400,Greedy Energy Insertion (Enhanced),Repair,9.8172,455.0000,34
1400,Smart Station Repair,Repair,10.6622,580.0000,43
1400,Regret-3 Repair (Smart Packing),Repair,10.2075,725.0000,47
1600,EnergyCriticalRemoval,Destroy,11.7236,805.0000,42
1600,Route Merging Destroy,Destroy,11.1521,475.0000,34
1600,TimeSlackDestroy,Destroy,10.8344,830.0000,55
1600,Random Removal,Destroy,10.6697,495.0000,34
1600,VehicleReductionAwareDestroy,Destroy,11.0726,490.0000,35
1600,ChargingAwareRouteBuilder,Repair,11.4351,680.0000,44
1600,Adaptive Insertion,Repair,10.5204,605.0000,40
1600,Greedy Energy Insertion (Enhanced),Repair,10.3520,445.0000,33
1600,Smart Station Repair,Repair,11.0861,670.0000,37
1600,Regret-3 Repair (Smart Packing),Repair,10.9902,695.0000,46
1800,EnergyCriticalRemoval,Destroy,12.8401,730.0000,45
1800,Route Merging Destroy,Destroy,11.5749,520.0000,35
1800,TimeSlackDestroy,Destroy,11.4729,655.0000,43
1800,Random Removal,Destroy,11.2531,605.0000,38
1800,VehicleReductionAwareDestroy,Destroy,11.5117,540.0000,39
1800,ChargingAwareRouteBuilder,Repair,12.0380,465.0000,32
1800,Adaptive Insertion,Repair,11.2111,635.0000,46
1800,Greedy Energy Insertion (Enhanced),Repair,10.8219,410.0000,29
1800,Smart Station Repair,Repair,12.1394,665.0000,36
1800,Regret-3 Repair (Smart Packing),Repair,11.6080,875.0000,57
2000,EnergyCriticalRemoval,Destroy,13.3474,690.0000,47
2000,Route Merging Destroy,Destroy,12.0672,465.0000,32
2000,TimeSlackDestroy,Destroy,12.0368,575.0000,39
2000,Random Removal,Destroy,11.9533,570.0000,40
2000,VehicleReductionAwareDestroy,Destroy,11.8619,620.0000,42
2000,ChargingAwareRouteBuilder,Repair,12.4120,585.0000,38
2000,Adaptive Insertion,Repair,11.6001,575.0000,40
2000,Greedy Energy Insertion (Enhanced),Repair,11.3193,395.0000,29
2000,Smart Station Repair,Repair,13.0893,635.0000,44
2000,Regret-3 Repair (Smart Packing),Repair,12.1694,730.0000,49
2200,EnergyCriticalRemoval,Destroy,13.5474,715.0000,44
2200,Route Merging Destroy,Destroy,12.4368,490.0000,36
2200,TimeSlackDestroy,Destroy,12.4428,610.0000,42
2200,Random Removal,Destroy,12.2978,550.0000,38
2200,VehicleReductionAwareDestroy,Destroy,12.2969,650.0000,40
2200,ChargingAwareRouteBuilder,Repair,12.8594,580.0000,35
2200,Adaptive Insertion,Repair,12.0163,510.0000,37
2200,Greedy Energy Insertion (Enhanced),Repair,11.6645,595.0000,41
2200,Smart Station Repair,Repair,13.2907,705.0000,45
2200,Regret-3 Repair (Smart Packing),Repair,12.5787,625.0000,42
2400,EnergyCriticalRemoval,Destroy,13.9528,425.0000,36
2400,Route Merging Destroy,Destroy,12.6130,525.0000,38
2400,TimeSlackDestroy,Destroy,12.7550,500.0000,34
2400,Random Removal,Destroy,12.6242,645.0000,44
2400,VehicleReductionAwareDestroy,Destroy,12.8898,640.0000,48
2400,ChargingAwareRouteBuilder,Repair,13.4162,705.0000,49
2400,Adaptive Insertion,Repair,12.2815,390.0000,34
2400,Greedy Energy Insertion (Enhanced),Repair,12.0917,535.0000,38
2400,Smart Station Repair,Repair,13.6471,535.0000,41
2400,Regret-3 Repair (Smart Packing),Repair,12.9240,570.0000,38
2600,EnergyCriticalRemoval,Destroy,13.6307,550.0000,43
2600,Route Merging Destroy,Destroy,12.7934,525.0000,37
2600,TimeSlackDestroy,Destroy,13.0476,635.0000,45
2600,Random Removal,Destroy,12.9294,630.0000,39
2600,VehicleReductionAwareDestroy,Destroy,12.9564,490.0000,36
2600,ChargingAwareRouteBuilder,Repair,13.5619,760.0000,50
2600,Adaptive Insertion,Repair,12.1598,270.0000,23
2600,Greedy Energy Insertion (Enhanced),Repair,12.3898,670.0000,51
2600,Smart Station Repair,Repair,13.5574,635.0000,43
2600,Regret-3 Repair (Smart Packing),Repair,13.2354,495.0000,33
2800,EnergyCriticalRemoval,Destroy,13.5047,595.0000,40
2800,Route Merging Destroy,Destroy,13.0028,550.0000,37
2800,TimeSlackDestroy,Destroy,13.2071,645.0000,44
2800,Random Removal,Destroy,13.4131,570.0000,37
2800,VehicleReductionAwareDestroy,Destroy,13.0546,645.0000,42
2800,ChargingAwareRouteBuilder,Repair,13.8076,765.0000,53
2800,Adaptive Insertion,Repair,12.0967,525.0000,35
2800,Greedy Energy Insertion (Enhanced),Repair,12.5019,635.0000,40
2800,Smart Station Repair,Repair,13.7389,585.0000,39
2800,Regret-3 Repair (Smart Packing),Repair,13.5001,495.0000,33
3000,EnergyCriticalRemoval,Destroy,13.7103,535.0000,36
3000,Route Merging Destroy,Destroy,13.2821,555.0000,37
3000,TimeSlackDestroy,Destroy,13.4249,670.0000,45
3000,Random Removal,Destroy,13.7119,625.0000,42
3000,VehicleReductionAwareDestroy,Destroy,13.4000,565.0000,40
3000,ChargingAwareRouteBuilder,Repair,13.9016,590.0000,41
3000,Adaptive Insertion,Repair,12.5322,635.0000,43
3000,Greedy Energy Insertion (Enhanced),Repair,13.0078,580.0000,41
3000,Smart Station Repair,Repair,13.9280,715.0000,46
3000,Regret-3 Repair (Smart Packing),Repair,13.7251,430.0000,29
3200,EnergyCriticalRemoval,Destroy,13.8829,645.0000,37
3200,Route Merging Destroy,Destroy,13.5398,595.0000,40
3200,TimeSlackDestroy,Destroy,13.6445,535.0000,37
3200,Random Removal,Destroy,13.8873,590.0000,40
3200,VehicleReductionAwareDestroy,Destroy,13.5087,710.0000,46
3200,ChargingAwareRouteBuilder,Repair,13.9749,745.0000,43
3200,Adaptive Insertion,Repair,12.8675,500.0000,32
3200,Greedy Energy Insertion (Enhanced),Repair,13.1786,500.0000,36
3200,Smart Station Repair,Repair,14.1704,595.0000,40
3200,Regret-3 Repair (Smart Packing),Repair,13.8905,735.0000,49
3400,EnergyCriticalRemoval,Destroy,14.4153,565.0000,37
3400,Route Merging Destroy,Destroy,13.7401,500.0000,34
3400,TimeSlackDestroy,Destroy,13.7668,770.0000,53
3400,Random Removal,Destroy,14.0167,615.0000,42
3400,VehicleReductionAwareDestroy,Destroy,13.7976,445.0000,34
3400,ChargingAwareRouteBuilder,Repair,14.4775,595.0000,41
3400,Adaptive Insertion,Repair,13.2811,485.0000,39
3400,Greedy Energy Insertion (Enhanced),Repair,13.2852,445.0000,34
3400,Smart Station Repair,Repair,14.2761,720.0000,42
3400,Regret-3 Repair (Smart Packing),Repair,14.0569,650.0000,44
3600,EnergyCriticalRemoval,Destroy,14.5436,565.0000,32
3600,Route Merging Destroy,Destroy,13.8849,630.0000,42
3600,TimeSlackDestroy,Destroy,13.8810,615.0000,40
3600,Random Removal,Destroy,14.1106,740.0000,49
3600,VehicleReductionAwareDestroy,Destroy,13.6912,545.0000,37
3600,ChargingAwareRouteBuilder,Repair,14.4827,535.0000,36
3600,Adaptive Insertion,Repair,13.1543,650.0000,43
3600,Greedy Energy Insertion (Enhanced),Repair,13.2556,520.0000,37
3600,Smart Station Repair,Repair,14.7061,835.0000,47
3600,Regret-3 Repair (Smart Packing),Repair,14.1643,555.0000,37
3800,EnergyCriticalRemoval,Destroy,15.0105,605.0000,46
3800,Route Merging Destroy,Destroy,14.0522,555.0000,38
3800,TimeSlackDestroy,Destroy,14.1051,565.0000,38
3800,Random Removal,Destroy,14.2593,525.0000,36
3800,VehicleReductionAwareDestroy,Destroy,13.8470,620.0000,42
3800,ChargingAwareRouteBuilder,Repair,14.5395,600.0000,42
3800,Adaptive Insertion,Repair,13.4486,385.0000,30
3800,Greedy Energy Insertion (Enhanced),Repair,13.3754,525.0000,36
3800,Smart Station Repair,Repair,15.1651,675.0000,48
3800,Regret-3 Repair (Smart Packing),Repair,14.2896,685.0000,44
4000,EnergyCriticalRemoval,Destroy,14.7317,670.0000,43
4000,Route Merging Destroy,Destroy,14.1352,480.0000,32
4000,TimeSlackDestroy,Destroy,14.2196,825.0000,55
4000,Random Removal,Destroy,14.3079,560.0000,36
4000,VehicleReductionAwareDestroy,Destroy,13.9842,560.0000,34
4000,ChargingAwareRouteBuilder,Repair,14.5014,765.0000,51
4000,Adaptive Insertion,Repair,13.3563,615.0000,38
4000,Greedy Energy Insertion (Enhanced),Repair,13.5566,455.0000,30
4000,Smart Station Repair,Repair,14.9997,755.0000,48
4000,Regret-3 Repair (Smart Packing),Repair,14.4814,505.0000,33
4200,EnergyCriticalRemoval,Destroy,14.8592,625.0000,38
4200,Route Merging Destroy,Destroy,14.2649,590.0000,42
4200,TimeSlackDestroy,Destroy,14.3367,640.0000,43
4200,Random Removal,Destroy,14.4951,560.0000,35
4200,VehicleReductionAwareDestroy,Destroy,14.3572,670.0000,42
4200,ChargingAwareRouteBuilder,Repair,14.5762,635.0000,37
4200,Adaptive Insertion,Repair,13.7805,640.0000,46
4200,Greedy Energy Insertion (Enhanced),Repair,13.7981,530.0000,34
4200,Smart Station Repair,Repair,15.1091,550.0000,34
4200,Regret-3 Repair (Smart Packing),Repair,14.6047,730.0000,49
4400,EnergyCriticalRemoval,Destroy,15.0974,795.0000,44
4400,Route Merging Destroy,Destroy,14.2323,525.0000,35
4400,TimeSlackDestroy,Destroy,14.4187,550.0000,35
4400,Random Removal,Destroy,14.7208,695.0000,44
4400,VehicleReductionAwareDestroy,Destroy,14.5965,615.0000,42
4400,ChargingAwareRouteBuilder,Repair,14.9641,620.0000,38
4400,Adaptive Insertion,Repair,13.8004,500.0000,33
4400,Greedy Energy Insertion (Enhanced),Repair,14.0666,570.0000,36
4400,Smart Station Repair,Repair,15.2692,800.0000,47
4400,Regret-3 Repair (Smart Packing),Repair,14.6487,690.0000,46
4600,EnergyCriticalRemoval,Destroy,15.5430,705.0000,47
4600,Route Merging Destroy,Destroy,14.3474,630.0000,42
4600,TimeSlackDestroy,Destroy,14.6131,620.0000,41
4600,Random Removal,Destroy,14.8820,570.0000,38
4600,VehicleReductionAwareDestroy,Destroy,14.6034,515.0000,32
4600,ChargingAwareRouteBuilder,Repair,15.1668,625.0000,41
4600,Adaptive Insertion,Repair,14.0031,660.0000,42
4600,Greedy Energy Insertion (Enhanced),Repair,14.3316,590.0000,40
4600,Smart Station Repair,Repair,15.5320,445.0000,29
4600,Regret-3 Repair (Smart Packing),Repair,14.7014,720.0000,48
4800,EnergyCriticalRemoval,Destroy,15.4616,495.0000,34
4800,Route Merging Destroy,Destroy,14.4453,660.0000,44
4800,TimeSlackDestroy,Destroy,14.6894,610.0000,40
4800,Random Removal,Destroy,14.8997,630.0000,42
4800,VehicleReductionAwareDestroy,Destroy,14.8270,625.0000,40
4800,ChargingAwareRouteBuilder,Repair,15.1784,725.0000,49
4800,Adaptive Insertion,Repair,14.2597,450.0000,31
4800,Greedy Energy Insertion (Enhanced),Repair,14.3944,645.0000,41
4800,Smart Station Repair,Repair,15.5039,685.0000,44
4800,Regret-3 Repair (Smart Packing),Repair,14.7462,515.0000,35
5000,EnergyCriticalRemoval,Destroy,15.3262,545.0000,33
5000,Route Merging Destroy,Destroy,14.5285,590.0000,39
5000,TimeSlackDestroy,Destroy,14.7735,540.0000,36
5000,Random Removal,Destroy,14.9148,680.0000,45
5000,VehicleReductionAwareDestroy,Destroy,14.9467,720.0000,47
5000,ChargingAwareRouteBuilder,Repair,15.1210,650.0000,42
5000,Adaptive Insertion,Repair,14.2982,640.0000,42
5000,Greedy Energy Insertion (Enhanced),Repair,14.5950,640.0000,42
5000,Smart Station Repair,Repair,15.5136,620.0000,39
5000,Regret-3 Repair (Smart Packing),Repair,14.7414,525.0000,35
5200,EnergyCriticalRemoval,Destroy,15.5045,710.0000,47
5200,Route Merging Destroy,Destroy,14.6185,630.0000,43
5200,TimeSlackDestroy,Destroy,14.8075,545.0000,35
5200,Random Removal,Destroy,14.9442,495.0000,33
5200,VehicleReductionAwareDestroy,Destroy,15.0025,640.0000,42
5200,ChargingAwareRouteBuilder,Repair,15.1743,540.0000,36
5200,Adaptive Insertion,Repair,14.4392,560.0000,38
5200,Greedy Energy Insertion (Enhanced),Repair,14.6914,690.0000,47
5200,Smart Station Repair,Repair,15.5712,645.0000,40
5200,Regret-3 Repair (Smart Packing),Repair,14.7802,585.0000,39
5400,EnergyCriticalRemoval,Destroy,15.4448,775.0000,52
5400,Route Merging Destroy,Destroy,14.6234,625.0000,42
5400,TimeSlackDestroy,Destroy,14.9221,450.0000,30
5400,Random Removal,Destroy,14.9526,635.0000,41
5400,VehicleReductionAwareDestroy,Destroy,15.0379,500.0000,35
5400,ChargingAwareRouteBuilder,Repair,15.1482,580.0000,38
5400,Adaptive Insertion,Repair,14.4838,480.0000,35
5400,Greedy Energy Insertion (Enhanced),Repair,14.6899,570.0000,36
5400,Smart Station Repair,Repair,15.6542,585.0000,41
5400,Regret-3 Repair (Smart Packing),Repair,14.8131,770.0000,50
5600,EnergyCriticalRemoval,Destroy,15.3636,505.0000,36
5600,Route Merging Destroy,Destroy,14.6620,760.0000,51
5600,TimeSlackDestroy,Destroy,14.9337,425.0000,30
5600,Random Removal,Destroy,15.0329,670.0000,40
5600,VehicleReductionAwareDestroy,Destroy,14.9251,540.0000,43
5600,ChargingAwareRouteBuilder,Repair,15.1654,510.0000,35
5600,Adaptive Insertion,Repair,14.3684,495.0000,36
5600,Greedy Energy Insertion (Enhanced),Repair,14.8614,700.0000,51
5600,Smart Station Repair,Repair,15.4463,715.0000,46
5600,Regret-3 Repair (Smart Packing),Repair,14.9012,480.0000,32
5800,EnergyCriticalRemoval,Destroy,15.1633,695.0000,40
5800,Route Merging Destroy,Destroy,14.6980,615.0000,41
5800,TimeSlackDestroy,Destroy,14.8187,540.0000,35
5800,Random Removal,Destroy,15.2904,670.0000,44
5800,VehicleReductionAwareDestroy,Destroy,14.5700,565.0000,40
5800,ChargingAwareRouteBuilder,Repair,15.0763,730.0000,48
5800,Adaptive Insertion,Repair,14.2756,450.0000,31
5800,Greedy Energy Insertion (Enhanced),Repair,14.6910,475.0000,33
5800,Smart Station Repair,Repair,15.4609,800.0000,46
5800,Regret-3 Repair (Smart Packing),Repair,14.9160,630.0000,42
6000,EnergyCriticalRemoval,Destroy,15.4950,635.0000,33
6000,Route Merging Destroy,Destroy,14.7433,690.0000,46
6000,TimeSlackDestroy,Destroy,14.9102,670.0000,45
6000,Random Removal,Destroy,15.2810,565.0000,38
6000,VehicleReductionAwareDestroy,Destroy,14.5033,565.0000,38
6000,ChargingAwareRouteBuilder,Repair,15.0961,480.0000,31
6000,Adaptive Insertion,Repair,14.3117,695.0000,49
6000,Greedy Energy Insertion (Enhanced),Repair,14.6464,695.0000,44
6000,Smart Station Repair,Repair,15.7505,655.0000,36
6000,Regret-3 Repair (Smart Packing),Repair,14.9286,600.0000,40
6200,EnergyCriticalRemoval,Destroy,16.0571,720.0000,45
6200,Route Merging Destroy,Destroy,14.7818,670.0000,45
6200,TimeSlackDestroy,Destroy,14.9070,580.0000,39
6200,Random Removal,Destroy,15.2191,520.0000,35
6200,VehicleReductionAwareDestroy,Destroy,14.5580,535.0000,36
6200,ChargingAwareRouteBuilder,Repair,15.1543,600.0000,37
6200,Adaptive Insertion,Repair,14.2925,530.0000,35
6200,Greedy Energy Insertion (Enhanced),Repair,14.8188,580.0000,41
6200,Smart Station Repair,Repair,16.1171,670.0000,44
6200,Regret-3 Repair (Smart Packing),Repair,14.9393,645.0000,43
6400,EnergyCriticalRemoval,Destroy,16.0486,825.0000,49
6400,Route Merging Destroy,Destroy,14.7979,535.0000,36
6400,TimeSlackDestroy,Destroy,14.9017,525.0000,36
6400,Random Removal,Destroy,15.1648,415.0000,29
6400,VehicleReductionAwareDestroy,Destroy,14.6035,740.0000,50
6400,ChargingAwareRouteBuilder,Repair,15.3136,710.0000,45
6400,Adaptive Insertion,Repair,14.4201,505.0000,32
6400,Greedy Energy Insertion (Enhanced),Repair,14.7179,640.0000,45
6400,Smart Station Repair,Repair,15.9836,665.0000,43
6400,Regret-3 Repair (Smart Packing),Repair,14.9484,520.0000,35
6600,EnergyCriticalRemoval,Destroy,16.1668,775.0000,51
6600,Route Merging Destroy,Destroy,14.8074,435.0000,33
6600,TimeSlackDestroy,Destroy,14.8539,660.0000,44
6600,Random Removal,Destroy,15.0366,560.0000,36
6600,VehicleReductionAwareDestroy,Destroy,14.6330,585.0000,36
6600,ChargingAwareRouteBuilder,Repair,15.3832,565.0000,37
6600,Adaptive Insertion,Repair,14.6242,500.0000,35
6600,Greedy Energy Insertion (Enhanced),Repair,14.6436,670.0000,46
6600,Smart Station Repair,Repair,15.9058,710.0000,44
6600,Regret-3 Repair (Smart Packing),Repair,14.9347,570.0000,38
6800,EnergyCriticalRemoval,Destroy,16.0212,670.0000,35
6800,Route Merging Destroy,Destroy,14.5635,670.0000,45
6800,TimeSlackDestroy,Destroy,14.8759,700.0000,45
6800,Random Removal,Destroy,15.1145,655.0000,42
6800,VehicleReductionAwareDestroy,Destroy,14.8755,470.0000,33
6800,ChargingAwareRouteBuilder,Repair,15.3663,615.0000,40
6800,Adaptive Insertion,Repair,14.5735,650.0000,41
6800,Greedy Energy Insertion (Enhanced),Repair,14.6318,620.0000,41
6800,Smart Station Repair,Repair,15.9404,710.0000,40
6800,Regret-3 Repair (Smart Packing),Repair,14.9445,570.0000,38
7000,EnergyCriticalRemoval,Destroy,16.4894,530.0000,33
7000,Route Merging Destroy,Destroy,14.6123,655.0000,44
7000,TimeSlackDestroy,Destroy,14.9778,825.0000,56
7000,Random Removal,Destroy,15.1866,595.0000,39
7000,VehicleReductionAwareDestroy,Destroy,14.7806,435.0000,28
7000,ChargingAwareRouteBuilder,Repair,15.3676,620.0000,39
7000,Adaptive Insertion,Repair,14.7655,625.0000,43
7000,Greedy Energy Insertion (Enhanced),Repair,14.7053,615.0000,45
7000,Smart Station Repair,Repair,16.2118,735.0000,43
7000,Regret-3 Repair (Smart Packing),Repair,14.9528,445.0000,30
7200,EnergyCriticalRemoval,Destroy,16.4251,595.0000,37
7200,Route Merging Destroy,Destroy,14.6534,585.0000,39
7200,TimeSlackDestroy,Destroy,14.9410,635.0000,43
7200,Random Removal,Destroy,15.1971,655.0000,45
7200,VehicleReductionAwareDestroy,Destroy,14.8938,555.0000,36
7200,ChargingAwareRouteBuilder,Repair,15.4471,695.0000,42
7200,Adaptive Insertion,Repair,14.7309,535.0000,38
7200,Greedy Energy Insertion (Enhanced),Repair,14.5495,595.0000,42
7200,Smart Station Repair,Repair,16.3440,710.0000,45
7200,Regret-3 Repair (Smart Packing),Repair,14.9349,490.0000,33
7400,EnergyCriticalRemoval,Destroy,16.3735,640.0000,37
7400,Route Merging Destroy,Destroy,14.7054,615.0000,42
7400,TimeSlackDestroy,Destroy,14.9149,635.0000,44
7400,Random Removal,Destroy,15.1008,545.0000,37
7400,VehicleReductionAwareDestroy,Destroy,14.9723,600.0000,40
7400,ChargingAwareRouteBuilder,Repair,15.6121,625.0000,41
7400,Adaptive Insertion,Repair,14.6331,620.0000,39
7400,Greedy Energy Insertion (Enhanced),Repair,14.4921,610.0000,40
7400,Smart Station Repair,Repair,16.2591,640.0000,44
7400,Regret-3 Repair (Smart Packing),Repair,14.9219,540.0000,36
7600,EnergyCriticalRemoval,Destroy,16.5121,670.0000,41
7600,Route Merging Destroy,Destroy,14.6960,600.0000,40
7600,TimeSlackDestroy,Destroy,14.8425,540.0000,37
7600,Random Removal,Destroy,15.0452,555.0000,38
7600,VehicleReductionAwareDestroy,Destroy,14.9764,685.0000,44
7600,ChargingAwareRouteBuilder,Repair,15.5569,615.0000,38
7600,Adaptive Insertion,Repair,14.8228,590.0000,41
7600,Greedy Energy Insertion (Enhanced),Repair,14.6058,650.0000,44
7600,Smart Station Repair,Repair,16.0020,640.0000,40
7600,Regret-3 Repair (Smart Packing),Repair,14.9337,555.0000,37
7800,EnergyCriticalRemoval,Destroy,16.4865,700.0000,43
7800,Route Merging Destroy,Destroy,14.7416,505.0000,34
7800,TimeSlackDestroy,Destroy,14.8053,640.0000,43
7800,Random Removal,Destroy,14.9792,680.0000,44
7800,VehicleReductionAwareDestroy,Destroy,15.0652,490.0000,36
7800,ChargingAwareRouteBuilder,Repair,15.6510,780.0000,50
7800,Adaptive Insertion,Repair,14.7579,455.0000,33
7800,Greedy Energy Insertion (Enhanced),Repair,14.6308,565.0000,40
7800,Smart Station Repair,Repair,16.0017,755.0000,46
7800,Regret-3 Repair (Smart Packing),Repair,14.9436,460.0000,31
8000,EnergyCriticalRemoval,Destroy,16.4554,695.0000,39
8000,Route Merging Destroy,Destroy,14.7583,495.0000,33
8000,TimeSlackDestroy,Destroy,14.8170,670.0000,45
8000,Random Removal,Destroy,15.0505,540.0000,37
8000,VehicleReductionAwareDestroy,Destroy,14.8471,625.0000,46
8000,ChargingAwareRouteBuilder,Repair,15.6433,455.0000,29
8000,Adaptive Insertion,Repair,14.6124,630.0000,46
8000,Greedy Energy Insertion (Enhanced),Repair,14.5550,600.0000,39
8000,Smart Station Repair,Repair,16.0634,800.0000,50
8000,Regret-3 Repair (Smart Packing),Repair,14.9279,540.0000,36
8200,EnergyCriticalRemoval,Destroy,16.6601,885.0000,53
8200,Route Merging Destroy,Destroy,14.7946,675.0000,45
8200,TimeSlackDestroy,Destroy,14.8278,495.0000,34
8200,Random Removal,Destroy,14.9821,555.0000,38
8200,VehicleReductionAwareDestroy,Destroy,14.6581,435.0000,30
8200,ChargingAwareRouteBuilder,Repair,15.6503,570.0000,39
8200,Adaptive Insertion,Repair,14.4749,555.0000,36
8200,Greedy Energy Insertion (Enhanced),Repair,14.6794,520.0000,36
8200,Smart Station Repair,Repair,16.0539,790.0000,48
8200,Regret-3 Repair (Smart Packing),Repair,14.9387,610.0000,41
8400,EnergyCriticalRemoval,Destroy,16.6658,710.0000,45
8400,Route Merging Destroy,Destroy,14.8254,535.0000,36
8400,TimeSlackDestroy,Destroy,14.7875,685.0000,46
8400,Random Removal,Destroy,14.9256,495.0000,32
8400,VehicleReductionAwareDestroy,Destroy,14.6343,610.0000,41
8400,ChargingAwareRouteBuilder,Repair,15.4951,435.0000,30
8400,Adaptive Insertion,Repair,14.6161,525.0000,35
8400,Greedy Energy Insertion (Enhanced),Repair,14.6442,565.0000,39
8400,Smart Station Repair,Repair,16.1146,850.0000,52
8400,Regret-3 Repair (Smart Packing),Repair,14.9296,660.0000,44
8600,EnergyCriticalRemoval,Destroy,16.5326,630.0000,43
8600,Route Merging Destroy,Destroy,14.8307,430.0000,30
8600,TimeSlackDestroy,Destroy,14.8030,725.0000,50
8600,Random Removal,Destroy,15.0071,560.0000,37
8600,VehicleReductionAwareDestroy,Destroy,14.6709,530.0000,40
8600,ChargingAwareRouteBuilder,Repair,15.3458,630.0000,47
8600,Adaptive Insertion,Repair,14.6737,480.0000,32
8600,Greedy Energy Insertion (Enhanced),Repair,14.6206,495.0000,37
8600,Smart Station Repair,Repair,16.1493,670.0000,44
8600,Regret-3 Repair (Smart Packing),Repair,14.9402,600.0000,40
8800,EnergyCriticalRemoval,Destroy,16.2504,585.0000,35
8800,Route Merging Destroy,Destroy,14.7561,525.0000,35
8800,TimeSlackDestroy,Destroy,14.7576,685.0000,46
8800,Random Removal,Destroy,15.0263,645.0000,44
8800,VehicleReductionAwareDestroy,Destroy,14.4578,580.0000,40
8800,ChargingAwareRouteBuilder,Repair,15.0546,595.0000,35
8800,Adaptive Insertion,Repair,14.7227,765.0000,53
8800,Greedy Energy Insertion (Enhanced),Repair,14.4343,535.0000,37
